Ticker,Share,Update,Date
VFC,33801062.0,2019-09-30,2019Q3
VFR,15000000.0,2019-09-30,2019Q3
VGP,7825922.0,2019-09-30,2019Q3
VHC,92403943.0,2019-09-30,2019Q3
VHG,150000000.0,2019-09-30,2019Q3
VIC,3345935389.0,2019-09-30,2019Q3
VID,28073939.0,2019-09-30,2019Q3
VIP,65470941.0,2019-09-30,2019Q3
VIS,73830393.0,2019-09-30,2019Q3
VKP,8000000.0,2019-09-30,2019Q3
VMC,20000000.0,2019-09-30,2019Q3
VNC,10499560.0,2019-09-30,2019Q3
VNE,81934033.0,2019-09-30,2019Q3
VNM,1741377694.0,2019-09-30,2019Q3
VNS,67859192.0,2019-09-30,2019Q3
VPK,14998185.0,2019-09-30,2019Q3
VPL,205498489.0,2019-09-30,2019Q3
VSC,55122798.0,2019-09-30,2019Q3
VSH,206241246.0,2019-09-30,2019Q3
VTA,8000000.0,2019-09-30,2019Q3
VTB,10804520.0,2019-09-30,2019Q3
VTC,4529143.0,2019-09-30,2019Q3
VTO,78866666.0,2019-09-30,2019Q3
HAC,29176390.0,2019-09-30,2019Q3
HNM,20000000.0,2019-09-30,2019Q3
HPS,1565250.0,2019-09-30,2019Q3
HSC,580000.0,2019-09-30,2019Q3
HTP,1645580.0,2019-09-30,2019Q3
HUT,268631965.0,2019-09-30,2019Q3
ILC,6079071.0,2019-09-30,2019Q3
KBC,469760189.0,2019-09-30,2019Q3
KLS,182250000.0,2019-09-30,2019Q3
KMF,10383054.0,2019-09-30,2019Q3
L18,22988008.0,2019-09-30,2019Q3
L43,3500000.0,2019-09-30,2019Q3
L62,8298243.0,2019-09-30,2019Q3
LBE,1095900.0,2019-09-30,2019Q3
LTC,4586000.0,2019-09-30,2019Q3
LUT,14960000.0,2019-09-30,2019Q3
MCO,4103929.0,2019-09-30,2019Q3
MEC,8353620.0,2019-09-30,2019Q3
MIC,5514621.0,2019-09-30,2019Q3
MMC,3159925.0,2019-09-30,2019Q3
NBC,36999124.0,2019-09-30,2019Q3
NGC,2299854.0,2019-09-30,2019Q3
NLC,5000000.0,2019-09-30,2019Q3
NPS,2170000.0,2019-09-30,2019Q3
NST,11202003.0,2019-09-30,2019Q3
NTP,89240302.0,2019-09-30,2019Q3
NVC,15000000.0,2019-09-30,2019Q3
ONE,7939810.0,2019-09-30,2019Q3
PAN,170042141.0,2019-09-30,2019Q3
PGS,49998794.0,2019-09-30,2019Q3
PJC,5861489.0,2019-09-30,2019Q3
PLC,80797566.0,2019-09-30,2019Q3
POT,19430006.0,2019-09-30,2019Q3
PPG,7059200.0,2019-09-30,2019Q3
PSC,7200000.0,2019-09-30,2019Q3
PTC,16209999.0,2019-09-30,2019Q3
PTS,5568000.0,2019-09-30,2019Q3
PVC,50000000.0,2019-09-30,2019Q3
PVE,25000000.0,2019-09-30,2019Q3
PVI,231108967.0,2019-09-30,2019Q3
PVS,477966290.0,2019-09-30,2019Q3
QNC,37113109.0,2019-09-30,2019Q3
RCL,12598930.0,2019-09-30,2019Q3
S12,5000000.0,2019-09-30,2019Q3
S55,10000000.0,2019-09-30,2019Q3
S64,2000000.0,2019-09-30,2019Q3
S91,2940000.0,2019-09-30,2019Q3
S96,11155532.0,2019-09-30,2019Q3
S99,42829277.0,2019-09-30,2019Q3
SAP,1286984.0,2019-09-30,2019Q3
SCC,1887600.0,2019-09-30,2019Q3
SCJ,37839000.0,2019-09-30,2019Q3
SD2,14423536.0,2019-09-30,2019Q3
SD3,15999356.0,2019-09-30,2019Q3
SD4,10300000.0,2019-09-30,2019Q3
SD5,25999848.0,2019-09-30,2019Q3
SD6,34771611.0,2019-09-30,2019Q3
SD7,10600000.0,2019-09-30,2019Q3
SD9,34234000.0,2019-09-30,2019Q3
SDA,26205990.0,2019-09-30,2019Q3
SDC,2609648.0,2019-09-30,2019Q3
SDD,16007334.0,2019-09-30,2019Q3
SDJ,4343700.0,2019-09-30,2019Q3
SDS,2436300.0,2019-09-30,2019Q3
SDT,42732311.0,2019-09-30,2019Q3
SDY,4500000.0,2019-09-30,2019Q3
SGD,4043000.0,2019-09-30,2019Q3
SIC,23999264.0,2019-09-30,2019Q3
SJC,6934782.0,2019-09-30,2019Q3
SJE,18310001.0,2019-09-30,2019Q3
SJM,5000000.0,2019-09-30,2019Q3
SNG,4663060.0,2019-09-30,2019Q3
SRA,18000000.0,2019-09-30,2019Q3
SRB,8500000.0,2019-09-30,2019Q3
SSS,2500000.0,2019-09-30,2019Q3
TBC,63500000.0,2019-09-30,2019Q3
TC6,32496105.0,2019-09-30,2019Q3
TJC,8600000.0,2019-09-30,2019Q3
TKU,32287965.0,2019-09-30,2019Q3
TLC,11100000.0,2019-09-30,2019Q3
TLT,6989800.0,2019-09-30,2019Q3
TNG,62167998.0,2019-09-30,2019Q3
TPH,1897085.0,2019-09-30,2019Q3
TST,4800000.0,2019-09-30,2019Q3
TV4,15770222.0,2019-09-30,2019Q3
TXM,7000000.0,2019-09-30,2019Q3
VBH,2900000.0,2019-09-30,2019Q3
VC2,15000000.0,2019-09-30,2019Q3
VC3,28379461.0,2019-09-30,2019Q3
VC5,5000000.0,2019-09-30,2019Q3
VC6,8000000.0,2019-09-30,2019Q3
VC7,22879032.0,2019-09-30,2019Q3
VCS,156800000.0,2019-09-30,2019Q3
VDL,14657150.0,2019-09-30,2019Q3
VNR,131075937.0,2019-09-30,2019Q3
VSP,32915803.0,2019-09-30,2019Q3
VTL,5059992.0,2019-09-30,2019Q3
VTS,2000000.0,2019-09-30,2019Q3
VTV,31199825.0,2019-09-30,2019Q3
XMC,57739354.0,2019-09-30,2019Q3
AAM,10446182.0,2019-09-30,2019Q3
AGC,8300000.0,2019-09-30,2019Q3
ATA,11999998.0,2019-09-30,2019Q3
BAS,9600000.0,2019-09-30,2019Q3
BCI,86720144.0,2019-09-30,2019Q3
BHC,4500000.0,2019-09-30,2019Q3
BKC,11737728.0,2019-09-30,2019Q3
BST,1100000.0,2019-09-30,2019Q3
BVH,700886434.0,2019-09-30,2019Q3
CAD,20799927.0,2019-09-30,2019Q3
CCM,6199896.0,2019-09-30,2019Q3
CSM,103625262.0,2019-09-30,2019Q3
CTG,3723404556.0,2019-09-30,2019Q3
CTM,4399996.0,2019-09-30,2019Q3
CTS,106399631.0,2019-09-30,2019Q3
D2D,21309968.0,2019-09-30,2019Q3
DAD,4659200.0,2019-09-30,2019Q3
DC4,29000000.0,2019-09-30,2019Q3
DCL,56832824.0,2019-09-30,2019Q3
DHC,53756783.0,2019-09-30,2019Q3
DHT,21125852.0,2019-09-30,2019Q3
DIG,314943601.0,2019-09-30,2019Q3
DZM,5395985.0,2019-09-30,2019Q3
ECI,1760000.0,2019-09-30,2019Q3
EID,15000000.0,2019-09-30,2019Q3
HAG,927399283.0,2019-09-30,2019Q3
HCM,305516173.0,2019-09-30,2019Q3
HLA,34442993.0,2019-09-30,2019Q3
HLC,25415199.0,2019-09-30,2019Q3
HLG,44225385.0,2019-09-30,2019Q3
HOM,69228600.0,2019-09-30,2019Q3
HSG,423240089.0,2019-09-30,2019Q3
HT2,88000000.0,2019-09-30,2019Q3
HVT,10988059.0,2019-09-30,2019Q3
ICG,17572000.0,2019-09-30,2019Q3
KKC,4692300.0,2019-09-30,2019Q3
KSH,57509675.0,2019-09-30,2019Q3
L61,7576200.0,2019-09-30,2019Q3
LCG,97999662.0,2019-09-30,2019Q3
MAFPF1,21409530.0,2019-09-30,2019Q3
MCG,52050000.0,2019-09-30,2019Q3
MDC,21418346.0,2019-09-30,2019Q3
MKV,5000000.0,2019-09-30,2019Q3
MTG,6300000.0,2019-09-30,2019Q3
NAG,15889046.0,2019-09-30,2019Q3
NBB,93321256.0,2019-09-30,2019Q3
NBP,12865500.0,2019-09-30,2019Q3
OPC,26577280.0,2019-09-30,2019Q3
PHR,135499198.0,2019-09-30,2019Q3
PNJ,222562551.0,2019-09-30,2019Q3
PRUBF1,50000000.0,2019-09-30,2019Q3
PTM,4200000.0,2019-09-30,2019Q3
PVA,21846000.0,2019-09-30,2019Q3
PVF,600000000.0,2019-09-30,2019Q3
PVG,36500000.0,2019-09-30,2019Q3
PVX,399997029.0,2019-09-30,2019Q3
QST,1620000.0,2019-09-30,2019Q3
QTC,2700000.0,2019-09-30,2019Q3
RDP,33942862.0,2019-09-30,2019Q3
S74,6480000.0,2019-09-30,2019Q3
SD8,2800000.0,2019-09-30,2019Q3
SDP,11114472.0,2019-09-30,2019Q3
SDU,20000000.0,2019-09-30,2019Q3
SEB,31999969.0,2019-09-30,2019Q3
SED,10000000.0,2019-09-30,2019Q3
SHB,1203119924.0,2019-09-30,2019Q3
SHS,207268201.0,2019-09-30,2019Q3
SKS,4500000.0,2019-09-30,2019Q3
SPP,42000000.0,2019-09-30,2019Q3
SSM,4947477.0,2019-09-30,2019Q3
STL,15000000.0,2019-09-30,2019Q3
SVI,12832437.0,2019-09-30,2019Q3
SZL,18190900.0,2019-09-30,2019Q3
TBX,1510280.0,2019-09-30,2019Q3
TCS,26846773.0,2019-09-30,2019Q3
TDN,29439097.0,2019-09-30,2019Q3
THB,11424570.0,2019-09-30,2019Q3
THT,24569052.0,2019-09-30,2019Q3
TMP,70000000.0,2019-09-30,2019Q3
TPP,20000000.0,2019-09-30,2019Q3
TRA,41450540.0,2019-09-30,2019Q3
V11,8399889.0,2019-09-30,2019Q3
VC1,12000000.0,2019-09-30,2019Q3
VCB,3708877448.0,2019-09-30,2019Q3
VCC,12000000.0,2019-09-30,2019Q3
VCG,441710673.0,2019-09-30,2019Q3
VE1,5931280.0,2019-09-30,2019Q3
VFMVF1,100000000.0,2019-09-30,2019Q3
VFMVF4,80646000.0,2019-09-30,2019Q3
VGS,42111589.0,2019-09-30,2019Q3
VHL,25000000.0,2019-09-30,2019Q3
VNA,20000000.0,2019-09-30,2019Q3
VNI,10357276.0,2019-09-30,2019Q3
VNL,9000000.0,2019-09-30,2019Q3
VNT,11893605.0,2019-09-30,2019Q3
VPH,95357800.0,2019-09-30,2019Q3
VSG,11044000.0,2019-09-30,2019Q3
VST,60999337.0,2019-09-30,2019Q3
YBC,8974180.0,2019-09-30,2019Q3
YSC,1089670.0,2019-09-30,2019Q3
ABI,36841800.0,2019-09-30,2019Q3
ACC,10000000.0,2019-09-30,2019Q3
ACE,3050781.0,2019-09-30,2019Q3
AGR,211199953.0,2019-09-30,2019Q3
AMV,37962045.0,2019-09-30,2019Q3
API,35400000.0,2019-09-30,2019Q3
APS,39000000.0,2019-09-30,2019Q3
ASM,258867849.0,2019-09-30,2019Q3
BED,3000000.0,2019-09-30,2019Q3
BMJ,6000000.0,2019-09-30,2019Q3
BTP,60485600.0,2019-09-30,2019Q3
BXH,3012040.0,2019-09-30,2019Q3
CFC,2234280.0,2019-09-30,2019Q3
CLS,9000000.0,2019-09-30,2019Q3
CSC,20500000.0,2019-09-30,2019Q3
CT3,7999907.0,2019-09-30,2019Q3
CTD,76292573.0,2019-09-30,2019Q3
CVT,36690887.0,2019-09-30,2019Q3
DBM,1941584.0,2019-09-30,2019Q3
DBT,13528814.0,2019-09-30,2019Q3
DDN,12134474.0,2019-09-30,2019Q3
DID,8000000.0,2019-09-30,2019Q3
DNC,4110320.0,2019-09-30,2019Q3
DNT,7459675.0,2019-09-30,2019Q3
DVD,11910000.0,2019-09-30,2019Q3
DVP,40000000.0,2019-09-30,2019Q3
DXG,519784611.0,2019-09-30,2019Q3
EFI,10880000.0,2019-09-30,2019Q3
EIB,1229432904.0,2019-09-30,2019Q3
GDT,17009233.0,2019-09-30,2019Q3
GGG,9635456.0,2019-09-30,2019Q3
GLT,8131296.0,2019-09-30,2019Q3
GTH,2735500.0,2019-09-30,2019Q3
HAD,4000000.0,2019-09-30,2019Q3
HDO,16819879.0,2019-09-30,2019Q3
HGM,11920720.0,2019-09-30,2019Q3
HIG,20619187.0,2019-09-30,2019Q3
HST,1488440.0,2019-09-30,2019Q3
HVG,222038291.0,2019-09-30,2019Q3
IME,3599948.0,2019-09-30,2019Q3
ITC,68646328.0,2019-09-30,2019Q3
ITD,18992610.0,2019-09-30,2019Q3
KMT,9846562.0,2019-09-30,2019Q3
KSS,49432500.0,2019-09-30,2019Q3
L44,3980000.0,2019-09-30,2019Q3
LGL,49997100.0,2019-09-30,2019Q3
LIX,32400000.0,2019-09-30,2019Q3
LM3,5150000.0,2019-09-30,2019Q3
LO5,5149791.0,2019-09-30,2019Q3
MAC,15139745.0,2019-09-30,2019Q3
MAS,4267683.0,2019-09-30,2019Q3
MHL,5288623.0,2019-09-30,2019Q3
MSN,1168946447.0,2019-09-30,2019Q3
PDC,15000000.0,2019-09-30,2019Q3
PGD,89998070.0,2019-09-30,2019Q3
PGT,8857605.0,2019-09-30,2019Q3
PHC,23407755.0,2019-09-30,2019Q3
PHT,19999993.0,2019-09-30,2019Q3
PMC,9332573.0,2019-09-30,2019Q3
PPP,8799991.0,2019-09-30,2019Q3
PSP,40000000.0,2019-09-30,2019Q3
PTP,6671367.0,2019-09-30,2019Q3
SDG,6799997.0,2019-09-30,2019Q3
SDH,20539500.0,2019-09-30,2019Q3
SEC,38999876.0,2019-09-30,2019Q3
SHI,86769321.0,2019-09-30,2019Q3
SHN,129607147.0,2019-09-30,2019Q3
SME,22500000.0,2019-09-30,2019Q3
SQC,107299000.0,2019-09-30,2019Q3
SRC,28063368.0,2019-09-30,2019Q3
SRF,30715397.0,2019-09-30,2019Q3
SVS,13500000.0,2019-09-30,2019Q3
TAS,13899950.0,2019-09-30,2019Q3
TCL,20943893.0,2019-09-30,2019Q3
TCO,16728076.0,2019-09-30,2019Q3
TGP,9992500.0,2019-09-30,2019Q3
TH1,13539226.0,2019-09-30,2019Q3
TIC,22282985.0,2019-09-30,2019Q3
TIE,9569900.0,2019-09-30,2019Q3
TIX,30000000.0,2019-09-30,2019Q3
TKC,10732232.0,2019-09-30,2019Q3
TMW,4662350.0,2019-09-30,2019Q3
TMX,6000000.0,2019-09-30,2019Q3
TNM,5787040.0,2019-09-30,2019Q3
TTR,1993393.0,2019-09-30,2019Q3
TV2,24010118.0,2019-09-30,2019Q3
TV3,8276066.0,2019-09-30,2019Q3
UDJ,14610840.0,2019-09-30,2019Q3
V12,5818000.0,2019-09-30,2019Q3
V15,10000000.0,2019-09-30,2019Q3
VC9,11695200.0,2019-09-30,2019Q3
VDS,100099906.0,2019-09-30,2019Q3
VFG,32086864.0,2019-09-30,2019Q3
VIG,34133300.0,2019-09-30,2019Q3
VIT,19499664.0,2019-09-30,2019Q3
VIX,116108638.0,2019-09-30,2019Q3
VMG,9600000.0,2019-09-30,2019Q3
VNG,92666608.0,2019-09-30,2019Q3
VPC,5625000.0,2019-09-30,2019Q3
WSS,50300000.0,2019-09-30,2019Q3
ABB,531949629.0,2019-09-30,2019Q3
ADP,15359914.0,2019-09-30,2019Q3
AGD,18000000.0,2019-09-30,2019Q3
APC,11804030.0,2019-09-30,2019Q3
APG,34028900.0,2019-09-30,2019Q3
AVS,36000000.0,2019-09-30,2019Q3
BDB,1126474.0,2019-09-30,2019Q3
BMS,50000000.0,2019-09-30,2019Q3
BTG,1190000.0,2019-09-30,2019Q3
BTT,13500000.0,2019-09-30,2019Q3
BTW,9360000.0,2019-09-30,2019Q3
CCI,17541105.0,2019-09-30,2019Q3
CKV,4012000.0,2019-09-30,2019Q3
CMG,99999866.0,2019-09-30,2019Q3
CMT,7277780.0,2019-09-30,2019Q3
CPC,4081450.0,2019-09-30,2019Q3
CTI,62999997.0,2019-09-30,2019Q3
DAB,310000000.0,2019-09-30,2019Q3
DAG,51793792.0,2019-09-30,2019Q3
DGT,2481000.0,2019-09-30,2019Q3
DL1,101177353.0,2019-09-30,2019Q3
DNS,21600000.0,2019-09-30,2019Q3
DVSC,25000000.0,2019-09-30,2019Q3
FDC,38629988.0,2019-09-30,2019Q3
FTS,120243584.0,2019-09-30,2019Q3
GDB,300000000.0,2019-09-30,2019Q3
HBB,405000000.0,2019-09-30,2019Q3
HBS,32999980.0,2019-09-30,2019Q3
HDB,980999771.0,2019-09-30,2019Q3
HDG,118648662.0,2019-09-30,2019Q3
HDM,10000000.0,2019-09-30,2019Q3
HFC,6455335.0,2019-09-30,2019Q3
HHL,2748270.0,2019-09-30,2019Q3
HPL,2000000.0,2019-09-30,2019Q3
HTC,11000000.0,2019-09-30,2019Q3
IHK,2141928.0,2019-09-30,2019Q3
IJC,137097323.0,2019-09-30,2019Q3
INN,18000000.0,2019-09-30,2019Q3
IVS,34000000.0,2019-09-30,2019Q3
KBE,1231060.0,2019-09-30,2019Q3
KDH,544429109.0,2019-09-30,2019Q3
KISVN,111276600.0,2019-09-30,2019Q3
KLB,319895796.0,2019-09-30,2019Q3
KSB,53779882.0,2019-09-30,2019Q3
L35,3265155.0,2019-09-30,2019Q3
LHC,3600000.0,2019-09-30,2019Q3
LHG,50012010.0,2019-09-30,2019Q3
LIG,42734124.0,2019-09-30,2019Q3
LPB,888144095.0,2019-09-30,2019Q3
NAB,302116600.0,2019-09-30,2019Q3
NDC,5680000.0,2019-09-30,2019Q3
NHW,22950627.0,2019-09-30,2019Q3
NT2,287876029.0,2019-09-30,2019Q3
NVB,406803587.0,2019-09-30,2019Q3
NVN,10656800.0,2019-09-30,2019Q3
NVT,90500000.0,2019-09-30,2019Q3
OCB,500000000.0,2019-09-30,2019Q3
OGC,299999999.0,2019-09-30,2019Q3
ORS,40000000.0,2019-09-30,2019Q3
PHH,18100000.0,2019-09-30,2019Q3
PHS,69999510.0,2019-09-30,2019Q3
PNB,400000000.0,2019-09-30,2019Q3
POM,242212162.0,2019-09-30,2019Q3
PPI,48290629.0,2019-09-30,2019Q3
PSB,50000000.0,2019-09-30,2019Q3
PSI,59841300.0,2019-09-30,2019Q3
PTG,4733785.0,2019-09-30,2019Q3
PTH,2189478.0,2019-09-30,2019Q3
PVL,50000000.0,2019-09-30,2019Q3
QHD,5524716.0,2019-09-30,2019Q3
REM,1148600.0,2019-09-30,2019Q3
SCB,1429480100.0,2019-09-30,2019Q3
SDB,11000000.0,2019-09-30,2019Q3
SDE,1751092.0,2019-09-30,2019Q3
SGB,308000000.0,2019-09-30,2019Q3
SNC,5000000.0,2019-09-30,2019Q3
STG,98253357.0,2019-09-30,2019Q3
STS,2744257.0,2019-09-30,2019Q3
TAG,24798077.0,2019-09-30,2019Q3
TBT,1656470.0,2019-09-30,2019Q3
TCB,3496592160.0,2019-09-30,2019Q3
TET,5702940.0,2019-09-30,2019Q3
TLG,77794453.0,2019-09-30,2019Q3
TLH,100650621.0,2019-09-30,2019Q3
TMT,36877980.0,2019-09-30,2019Q3
TNB,11478991.0,2019-09-30,2019Q3
TPB,826573150.0,2019-09-30,2019Q3
TTG,1950000.0,2019-09-30,2019Q3
TVG,2029589.0,2019-09-30,2019Q3
TVS,80124700.0,2019-09-30,2019Q3
V21,11999789.0,2019-09-30,2019Q3
VAB,349999000.0,2019-09-30,2019Q3
VBC,7499960.0,2019-09-30,2019Q3
VES,9007500.0,2019-09-30,2019Q3
VKD,11999988.0,2019-09-30,2019Q3
VND,208565391.0,2019-09-30,2019Q3
VNH,8023071.0,2019-09-30,2019Q3
VPB,2456748366.0,2019-09-30,2019Q3
VQC,3599580.0,2019-09-30,2019Q3
VT1,2000000.0,2019-09-30,2019Q3
AAA,171199976.0,2019-09-30,2019Q3
AME,25200000.0,2019-09-30,2019Q3
BCE,30000000.0,2019-09-30,2019Q3
BWA,2700000.0,2019-09-30,2019Q3
CHP,138598505.0,2019-09-30,2019Q3
CMI,16000000.0,2019-09-30,2019Q3
CMV,12103912.0,2019-09-30,2019Q3
CT6,6105759.0,2019-09-30,2019Q3
CX8,2208426.0,2019-09-30,2019Q3
DAP,1680000.0,2019-09-30,2019Q3
DBF,3679200.0,2019-09-30,2019Q3
DC2,2520000.0,2019-09-30,2019Q3
DCB,400000000.0,2019-09-30,2019Q3
DLG,299309720.0,2019-09-30,2019Q3
DLR,4500000.0,2019-09-30,2019Q3
DNY,26999517.0,2019-09-30,2019Q3
DPP,3000010.0,2019-09-30,2019Q3
DRH,60989933.0,2019-09-30,2019Q3
DTA,17200000.0,2019-09-30,2019Q3
DTL,60630984.0,2019-09-30,2019Q3
DXL,3957900.0,2019-09-30,2019Q3
GB,301800000.0,2019-09-30,2019Q3
GDW,9500000.0,2019-09-30,2019Q3
GER,2200000.0,2019-09-30,2019Q3
GTT,43503000.0,2019-09-30,2019Q3
HHG,34896354.0,2019-09-30,2019Q3
HMH,12847647.0,2019-09-30,2019Q3
HPB,3657200.0,2019-09-30,2019Q3
HPP,7960436.0,2019-09-30,2019Q3
HPT,7379228.0,2019-09-30,2019Q3
HU1,10000000.0,2019-09-30,2019Q3
ICI,4000000.0,2019-09-30,2019Q3
IDV,16704051.0,2019-09-30,2019Q3
IMT,3000000.0,2019-09-30,2019Q3
IN4,1200000.0,2019-09-30,2019Q3
JSC,1550000.0,2019-09-30,2019Q3
KBT,3001699.0,2019-09-30,2019Q3
KHB,29075499.0,2019-09-30,2019Q3
KSA,93427360.0,2019-09-30,2019Q3
KSC,3739823.0,2019-09-30,2019Q3
KSD,12000000.0,2019-09-30,2019Q3
LCC,5838999.0,2019-09-30,2019Q3
LCS,7600000.0,2019-09-30,2019Q3
LDP,7829926.0,2019-09-30,2019Q3
MBB,2282470273.0,2019-09-30,2019Q3
MCC,4986124.0,2019-09-30,2019Q3
MIH,4000000.0,2019-09-30,2019Q3
MJC,1596620.0,2019-09-30,2019Q3
MKP,22971354.0,2019-09-30,2019Q3
MSB,1175000000.0,2019-09-30,2019Q3
NBW,10900000.0,2019-09-30,2019Q3
ND2,49993960.0,2019-09-30,2019Q3
NHA,15051525.0,2019-09-30,2019Q3
NHS,60750000.0,2019-09-30,2019Q3
NNC,21920000.0,2019-09-30,2019Q3
NSN,2959314.0,2019-09-30,2019Q3
NTB,39779577.0,2019-09-30,2019Q3
PCT,23000000.0,2019-09-30,2019Q3
PDN,18521954.0,2019-09-30,2019Q3
PDR,327657972.0,2019-09-30,2019Q3
PFV,60000000.0,2019-09-30,2019Q3
PMT,4940000.0,2019-09-30,2019Q3
PSL,11812500.0,2019-09-30,2019Q3
PTT,10000000.0,2019-09-30,2019Q3
PVR,51906713.0,2019-09-30,2019Q3
PXI,30000000.0,2019-09-30,2019Q3
PXM,15000000.0,2019-09-30,2019Q3
PXS,59999998.0,2019-09-30,2019Q3
PXT,20000000.0,2019-09-30,2019Q3
QCG,275129141.0,2019-09-30,2019Q3
SBA,60404821.0,2019-09-30,2019Q3
SBC,8000000.0,2019-09-30,2019Q3
SBS,126660000.0,2019-09-30,2019Q3
SD1,5000000.0,2019-09-30,2019Q3
SMT,5467432.0,2019-09-30,2019Q3
SPD,12000000.0,2019-09-30,2019Q3
SPM,13770000.0,2019-09-30,2019Q3
SSF,3106850.0,2019-09-30,2019Q3
TDC,100000000.0,2019-09-30,2019Q3
TNT,25500000.0,2019-09-30,2019Q3
TSM,2936140.0,2019-09-30,2019Q3
UDC,34706000.0,2019-09-30,2019Q3
VCH,4000000.0,2019-09-30,2019Q3
VCM,3000000.0,2019-09-30,2019Q3
VCR,35402100.0,2019-09-30,2019Q3
VCT,1100000.0,2019-09-30,2019Q3
VDN,2981730.0,2019-09-30,2019Q3
VE2,2098080.0,2019-09-30,2019Q3
VE3,1319710.0,2019-09-30,2019Q3
VFMVFA,24043760.0,2019-09-30,2019Q3
VHF,21500000.0,2019-09-30,2019Q3
VHH,7500000.0,2019-09-30,2019Q3
VIA,1200000.0,2019-09-30,2019Q3
VIB,924491395.0,2019-09-30,2019Q3
VIR,8240000.0,2019-09-30,2019Q3
VLA,1080000.0,2019-09-30,2019Q3
VNX,1224948.0,2019-09-30,2019Q3
VRC,50000000.0,2019-09-30,2019Q3
VXB,4049006.0,2019-09-30,2019Q3
WTC,10000000.0,2019-09-30,2019Q3
ADC,3060000.0,2019-09-30,2019Q3
ALV,5657936.0,2019-09-30,2019Q3
APP,4724632.0,2019-09-30,2019Q3
ARM,2592740.0,2019-09-30,2019Q3
AVF,43338000.0,2019-09-30,2019Q3
BHT,4600000.0,2019-09-30,2019Q3
BID,3418715334.0,2019-09-30,2019Q3
BSC,3150747.0,2019-09-30,2019Q3
BVG,9750948.0,2019-09-30,2019Q3
BXD,1736500.0,2019-09-30,2019Q3
C32,15030145.0,2019-09-30,2019Q3
CLG,21150000.0,2019-09-30,2019Q3
CLW,13000000.0,2019-09-30,2019Q3
CMS,17200000.0,2019-09-30,2019Q3
CMX,13221234.0,2019-09-30,2019Q3
CTA,9542381.0,2019-09-30,2019Q3
CVN,8250000.0,2019-09-30,2019Q3
DLV,2910000.0,2019-09-30,2019Q3
DNF,5000000.0,2019-09-30,2019Q3
DSN,12083009.0,2019-09-30,2019Q3
DTV,5264000.0,2019-09-30,2019Q3
DVH,11000000.0,2019-09-30,2019Q3
ELC,50618648.0,2019-09-30,2019Q3
EVE,38047973.0,2019-09-30,2019Q3
GBS,13500000.0,2019-09-30,2019Q3
HAT,3123000.0,2019-09-30,2019Q3
HCI,5232000.0,2019-09-30,2019Q3
HDA,11500000.0,2019-09-30,2019Q3
HQC,476599274.0,2019-09-30,2019Q3
HTB,1800000.0,2019-09-30,2019Q3
HTI,24949200.0,2019-09-30,2019Q3
HTL,12000000.0,2019-09-30,2019Q3
HVC,6920750.0,2019-09-30,2019Q3
HVX,41525250.0,2019-09-30,2019Q3
IDJ,32600000.0,2019-09-30,2019Q3
KAC,23999999.0,2019-09-30,2019Q3
KST,2996010.0,2019-09-30,2019Q3
KTB,40200000.0,2019-09-30,2019Q3
KTS,5070000.0,2019-09-30,2019Q3
KTT,2955000.0,2019-09-30,2019Q3
LCD,1499945.0,2019-09-30,2019Q3
LM7,5000000.0,2019-09-30,2019Q3
LM8,9388682.0,2019-09-30,2019Q3
MAX,7200000.0,2019-09-30,2019Q3
MCL,2220000.0,2019-09-30,2019Q3
MIM,3409860.0,2019-09-30,2019Q3
MNC,9279261.0,2019-09-30,2019Q3
MTP,6597967.0,2019-09-30,2019Q3
NET,22398374.0,2019-09-30,2019Q3
NIS,2808000.0,2019-09-30,2019Q3
OCH,200000000.0,2019-09-30,2019Q3
PCG,18870000.0,2019-09-30,2019Q3
PEC,3115409.0,2019-09-30,2019Q3
PFL,50000000.0,2019-09-30,2019Q3
PIV,17324942.0,2019-09-30,2019Q3
POV,12499612.0,2019-09-30,2019Q3
PPS,15000000.0,2019-09-30,2019Q3
PRC,1200000.0,2019-09-30,2019Q3
PTD,3200000.0,2019-09-30,2019Q3
PTL,98865080.0,2019-09-30,2019Q3
PV2,36868800.0,2019-09-30,2019Q3
PVV,30000000.0,2019-09-30,2019Q3
PX1,20000000.0,2019-09-30,2019Q3
PXL,82574412.0,2019-09-30,2019Q3
QCC,1420000.0,2019-09-30,2019Q3
S27,1572833.0,2019-09-30,2019Q3
S33,8331409.0,2019-09-30,2019Q3
SCL,13889973.0,2019-09-30,2019Q3
SCO,4064700.0,2019-09-30,2019Q3
SCR,339222675.0,2019-09-30,2019Q3
SDK,2600000.0,2019-09-30,2019Q3
SEL,5000000.0,2019-09-30,2019Q3
SGS,14420000.0,2019-09-30,2019Q3
SHP,93710200.0,2019-09-30,2019Q3
SHV,6263720.0,2019-09-30,2019Q3
SMA,19021499.0,2019-09-30,2019Q3
SMB,29846648.0,2019-09-30,2019Q3
SPC,10530000.0,2019-09-30,2019Q3
SSG,4981190.0,2019-09-30,2019Q3
STU,1876000.0,2019-09-30,2019Q3
TDW,8500000.0,2019-09-30,2019Q3
THA,1658000000.0,2019-09-30,2019Q3
THV,57749995.0,2019-09-30,2019Q3
TIG,82650277.0,2019-09-30,2019Q3
TSB,6745480.0,2019-09-30,2019Q3
TV1,26691319.0,2019-09-30,2019Q3
